class,bruises,odor,spore_print_color,population,habitat,mushroom_ID,gillID,capID,veilID,stalkID
p,f,s,w,v,l,pksnfsfcnbt?skwppwoewvl,fcnb,ksn,pwoe,t?skwp
e,f,n,y,v,l,ebsnfnacbye?ssoopoopyvl,acby,bsn,poop,e?ssoo
e,f,n,w,s,g,ekfgfnfwbwe?kkwwpwtpwsg,fwbw,kfg,pwtp,e?kkww
e,f,n,o,c,l,ebsnfnacboe?ssoopoopocl,acbo,bsn,poop,e?ssoo
p,f,s,w,v,l,pksnfsfcnbt?kspwpwoewvl,fcnb,ksn,pwoe,t?kspw
p,f,s,w,v,l,pkyefsfcnbt?skwppwoewvl,fcnb,kye,pwoe,t?skwp
p,f,y,w,v,p,pkyefyfcnbt?kspppwoewvp,fcnb,kye,pwoe,t?kspp
p,f,y,w,v,l,pksnfyfcnbt?sspppwoewvl,fcnb,ksn,pwoe,t?sspp
e,f,n,n,c,l,efsnfnacbne?ssoopoopncl,acbn,fsn,poop,e?ssoo
p,f,y,w,v,d,pksefyfcnbt?sswwpwoewvd,fcnb,kse,pwoe,t?ssww
e,f,n,o,v,l,exsnfnacboe?ssoopoopovl,acbo,xsn,poop,e?ssoo
p,f,y,w,v,d,pksnfyfcnbt?kkwppwoewvd,fcnb,ksn,pwoe,t?kkwp
e,f,n,w,s,g,ekswfnfwbpe?sswwpwtpwsg,fwbp,ksw,pwtp,e?ssww
p,f,f,w,v,d,pkyefffcnbt?sswppwoewvd,fcnb,kye,pwoe,t?sswp
p,f,f,w,v,d,pkynfffcnbt?kkpwpwoewvd,fcnb,kyn,pwoe,t?kkpw
e,f,n,w,s,g,ekfgfnfwbge?sswwpwtpwsg,fwbg,kfg,pwtp,e?ssww
p,f,y,w,v,p,pfsnfyfcnbt?kspwpwoewvp,fcnb,fsn,pwoe,t?kspw
e,f,n,w,n,g,exsgfnfwbwe?sswwpwtpwng,fwbw,xsg,pwtp,e?ssww
p,f,f,w,v,p,pkynfffcnbt?skpwpwoewvp,fcnb,kyn,pwoe,t?skpw
p,f,f,w,v,d,pfsefffcnbt?skpppwoewvd,fcnb,fse,pwoe,t?skpp
e,f,n,w,n,g,exfwfnfwbpe?kkwwpwtpwng,fwbp,xfw,pwtp,e?kkww
p,f,s,w,v,l,pkynfsfcnbt?kswwpwoewvl,fcnb,kyn,pwoe,t?ksww
p,f,m,w,c,d,pfynfmacbweckyccpwnnwcd,acbw,fyn,pwnn,eckycc
e,f,n,w,n,g,ebfgfnfwbwe?sswwpwtpwng,fwbw,bfg,pwtp,e?ssww
p,f,y,w,v,p,pkyefyfcnbt?kkwppwoewvp,fcnb,kye,pwoe,t?kkwp
p,f,s,w,v,d,pxyefsfcnbt?kspppwoewvd,fcnb,xye,pwoe,t?kspp
p,f,y,w,v,l,pksefyfcnbt?kkwppwoewvl,fcnb,kse,pwoe,t?kkwp
e,f,n,w,n,g,ekfgfnfwbge?skwwpwtpwng,fwbg,kfg,pwtp,e?skww
e,f,n,w,s,g,ekfwfnfwbpe?sswwpwtpwsg,fwbp,kfw,pwtp,e?ssww
p,f,s,w,v,d,pkyefsfcnbt?skwwpwoewvd,fcnb,kye,pwoe,t?skww
e,f,n,w,n,g,eksgfnfwbge?sswwpwtpwng,fwbg,ksg,pwtp,e?ssww
p,f,f,w,v,d,pksnfffcnbt?skpwpwoewvd,fcnb,ksn,pwoe,t?skpw
p,f,y,w,v,l,pkynfyfcnbt?sspwpwoewvl,fcnb,kyn,pwoe,t?sspw
e,f,n,w,s,g,ekswfnfwbwe?kswwpwtpwsg,fwbw,ksw,pwtp,e?ksww
p,f,y,w,v,l,pkyefyfcnbt?kkpwpwoewvl,fcnb,kye,pwoe,t?kkpw
e,f,n,w,s,g,ebswfnfwbwe?kswwpwtpwsg,fwbw,bsw,pwtp,e?ksww
p,f,y,w,v,d,pksnfyfcnbt?skpppwoewvd,fcnb,ksn,pwoe,t?skpp
e,f,n,w,n,g,exswfnfwbwe?skwwpwtpwng,fwbw,xsw,pwtp,e?skww
e,f,n,n,v,l,ebsnfnacbne?ssoopoopnvl,acbn,bsn,poop,e?ssoo
p,f,s,w,v,d,pksnfsfcnbt?kswppwoewvd,fcnb,ksn,pwoe,t?kswp
p,f,f,w,v,p,pkyefffcnbt?skpwpwoewvp,fcnb,kye,pwoe,t?skpw
e,f,n,w,n,g,exfwfnfwbwe?sswwpwtpwng,fwbw,xfw,pwtp,e?ssww
p,f,m,w,c,d,pxyefmacbyeckyccpwnnwcd,acby,xye,pwnn,eckycc
p,f,y,w,v,p,pksefyfcnbt?kkpwpwoewvp,fcnb,kse,pwoe,t?kkpw
p,f,f,w,v,l,pksnfffcnbt?kkwwpwoewvl,fcnb,ksn,pwoe,t?kkww
p,f,y,w,v,p,pkynfyfcnbt?sspwpwoewvp,fcnb,kyn,pwoe,t?sspw
p,f,f,w,v,d,pksefffcnbt?skwwpwoewvd,fcnb,kse,pwoe,t?skww
e,f,n,b,c,l,eksnfnacboe?ssoopnopbcl,acbo,ksn,pnop,e?ssoo
p,f,f,w,v,l,pkynfffcnbt?kspwpwoewvl,fcnb,kyn,pwoe,t?kspw
e,f,n,w,y,d,efynfnfcbwebyynnpwtpwyd,fcbw,fyn,pwtp,ebyynn
e,f,n,w,n,g,eksgfnfwbwe?sswwpwtpwng,fwbw,ksg,pwtp,e?ssww
p,f,y,w,v,l,pfyefyfcnbt?kkwppwoewvl,fcnb,fye,pwoe,t?kkwp
p,f,n,w,c,l,pkyyfnfwnyecyyyypyoewcl,fwny,kyy,pyoe,ecyyyy
p,f,y,w,v,p,pkyefyfcnbt?sspwpwoewvp,fcnb,kye,pwoe,t?sspw
p,f,s,w,v,l,pksefsfcnbt?kkpppwoewvl,fcnb,kse,pwoe,t?kkpp
p,f,s,w,v,l,pkyefsfcnbt?skpppwoewvl,fcnb,kye,pwoe,t?skpp
e,f,n,n,c,l,ebsnfnacboe?ssoopnopncl,acbo,bsn,pnop,e?ssoo
e,t,n,w,y,p,exsgtnfcbwebsswwpwtpwyp,fcbw,xsg,pwtp,ebssww
e,f,n,w,n,g,eksgfnfwbpe?kswwpwtpwng,fwbp,ksg,pwtp,e?ksww
p,f,s,w,v,p,pfyefsfcnbt?skpwpwoewvp,fcnb,fye,pwoe,t?skpw
p,f,s,w,v,p,pksefsfcnbt?kkwwpwoewvp,fcnb,kse,pwoe,t?kkww
p,f,s,w,v,l,pkyefsfcnbt?sswwpwoewvl,fcnb,kye,pwoe,t?ssww
e,f,n,w,n,g,ebfwfnfwbwe?kkwwpwtpwng,fwbw,bfw,pwtp,e?kkww
e,f,n,o,c,l,efsnfnacbne?ssoopoopocl,acbn,fsn,poop,e?ssoo
p,f,y,w,v,p,pksnfyfcnbt?kkwwpwoewvp,fcnb,ksn,pwoe,t?kkww
p,f,f,w,v,d,pksefffcnbt?sspwpwoewvd,fcnb,kse,pwoe,t?sspw
e,f,n,w,s,g,exfwfnfwbge?kswwpwtpwsg,fwbg,xfw,pwtp,e?ksww
p,f,y,w,v,l,pkyefyfcnbt?skwwpwoewvl,fcnb,kye,pwoe,t?skww
e,f,n,w,s,g,exfwfnfwbge?sswwpwtpwsg,fwbg,xfw,pwtp,e?ssww
p,f,y,w,v,l,pkyefyfcnbt?sswppwoewvl,fcnb,kye,pwoe,t?sswp
p,f,s,w,v,p,pkynfsfcnbt?skwwpwoewvp,fcnb,kyn,pwoe,t?skww
e,f,n,w,n,g,exsgfnfwbpe?kswwpwtpwng,fwbp,xsg,pwtp,e?ksww
e,f,n,w,n,g,exswfnfwbge?skwwpwtpwng,fwbg,xsw,pwtp,e?skww
p,f,f,w,v,d,pkynfffcnbt?kkwwpwoewvd,fcnb,kyn,pwoe,t?kkww
p,f,f,w,v,l,pksnfffcnbt?kswppwoewvl,fcnb,ksn,pwoe,t?kswp
p,f,s,w,v,d,pksefsfcnbt?kspwpwoewvd,fcnb,kse,pwoe,t?kspw
e,f,n,w,n,g,ebfwfnfwbpe?kkwwpwtpwng,fwbp,bfw,pwtp,e?kkww
p,f,f,w,v,p,pfsnfffcnbt?skpwpwoewvp,fcnb,fsn,pwoe,t?skpw
p,f,y,w,v,d,pksefyfcnbt?kkpwpwoewvd,fcnb,kse,pwoe,t?kkpw
p,f,f,w,v,l,pksnfffcnbt?sspppwoewvl,fcnb,ksn,pwoe,t?sspp
p,f,m,w,c,d,pxynfmfcbyeckyccpwnnwcd,fcby,xyn,pwnn,eckycc
p,f,f,w,v,l,pkynfffcnbt?kswppwoewvl,fcnb,kyn,pwoe,t?kswp
e,f,n,y,c,l,efsnfnacboe?ssoopnopycl,acbo,fsn,pnop,e?ssoo
p,f,f,w,v,d,pxyefffcnbt?sspwpwoewvd,fcnb,xye,pwoe,t?sspw
e,f,n,y,v,l,efsnfnacbye?ssoopnopyvl,acby,fsn,pnop,e?ssoo
e,f,n,w,n,g,ebswfnfwbge?sswwpwtpwng,fwbg,bsw,pwtp,e?ssww
e,f,n,w,n,g,ebsgfnfwbpe?sswwpwtpwng,fwbp,bsg,pwtp,e?ssww
p,f,s,w,v,l,pkyefsfcnbt?kkwppwoewvl,fcnb,kye,pwoe,t?kkwp
p,f,y,w,v,d,pksnfyfcnbt?kkwwpwoewvd,fcnb,ksn,pwoe,t?kkww
p,f,f,w,v,p,pksefffcnbt?sspwpwoewvp,fcnb,kse,pwoe,t?sspw
p,f,y,w,v,d,pksefyfcnbt?kkpppwoewvd,fcnb,kse,pwoe,t?kkpp
e,f,n,w,s,g,ebfwfnfwbge?sswwpwtpwsg,fwbg,bfw,pwtp,e?ssww
e,f,n,w,n,g,eksgfnfwbpe?sswwpwtpwng,fwbp,ksg,pwtp,e?ssww
p,f,m,w,c,d,pfyefmfcbweckyccpwnnwcd,fcbw,fye,pwnn,eckycc
p,f,f,w,v,d,pkynfffcnbt?sswppwoewvd,fcnb,kyn,pwoe,t?sswp
p,f,f,w,v,p,pkynfffcnbt?skpppwoewvp,fcnb,kyn,pwoe,t?skpp
p,f,y,w,v,d,pfsefyfcnbt?sswwpwoewvd,fcnb,fse,pwoe,t?ssww
p,f,s,w,v,d,pxsnfsfcnbt?skpppwoewvd,fcnb,xsn,pwoe,t?skpp
p,f,s,w,v,p,pkynfsfcnbt?kkpppwoewvp,fcnb,kyn,pwoe,t?kkpp
p,f,m,w,c,d,pkycfmfcbyeckyccpwnnwcd,fcby,kyc,pwnn,eckycc
p,f,s,w,v,d,pkynfsfcnbt?skpwpwoewvd,fcnb,kyn,pwoe,t?skpw
e,f,n,w,n,g,ekswfnfwbge?sswwpwtpwng,fwbg,ksw,pwtp,e?ssww
p,f,y,w,v,l,pfynfyfcnbt?kkwppwoewvl,fcnb,fyn,pwoe,t?kkwp
e,f,n,w,s,g,ebfgfnfwbpe?sswwpwtpwsg,fwbp,bfg,pwtp,e?ssww
p,f,f,w,v,d,pfsefffcnbt?skwwpwoewvd,fcnb,fse,pwoe,t?skww
p,f,y,w,v,l,pksefyfcnbt?kkpppwoewvl,fcnb,kse,pwoe,t?kkpp
e,f,n,w,s,g,eksgfnfwbpe?kswwpwtpwsg,fwbp,ksg,pwtp,e?ksww
e,f,n,w,s,g,exsgfnfwbpe?sswwpwtpwsg,fwbp,xsg,pwtp,e?ssww
p,f,y,w,v,l,pksefyfcnbt?kswppwoewvl,fcnb,kse,pwoe,t?kswp
e,f,n,y,c,l,eksnfnacbne?ssoopnopycl,acbn,ksn,pnop,e?ssoo
e,t,n,w,y,p,efyptnfcbwebsswwpwtpwyp,fcbw,fyp,pwtp,ebssww
e,f,n,w,n,g,ebswfnfwbge?skwwpwtpwng,fwbg,bsw,pwtp,e?skww
p,f,s,w,v,l,pfynfsfcnbt?skpwpwoewvl,fcnb,fyn,pwoe,t?skpw
p,f,f,w,v,p,pfsefffcnbt?kkwppwoewvp,fcnb,fse,pwoe,t?kkwp
p,f,f,w,v,l,pksefffcnbt?sspppwoewvl,fcnb,kse,pwoe,t?sspp
e,f,n,w,n,g,ekfgfnfwbpe?sswwpwtpwng,fwbp,kfg,pwtp,e?ssww
e,f,n,w,s,g,exfwfnfwbpe?kkwwpwtpwsg,fwbp,xfw,pwtp,e?kkww
e,t,n,w,y,p,exsctnfcbwebsswwpwtpwyp,fcbw,xsc,pwtp,ebssww
e,f,n,w,s,g,ekfgfnfwbwe?sswwpwtpwsg,fwbw,kfg,pwtp,e?ssww
p,f,y,w,v,l,pksefyfcnbt?sspwpwoewvl,fcnb,kse,pwoe,t?sspw
p,f,y,w,v,p,pkyefyfcnbt?sswppwoewvp,fcnb,kye,pwoe,t?sswp
p,f,y,w,v,p,pksnfyfcnbt?sswppwoewvp,fcnb,ksn,pwoe,t?sswp
p,f,f,w,v,p,pxyefffcnbt?skwppwoewvp,fcnb,xye,pwoe,t?skwp
e,f,n,o,c,l,eksnfnacboe?ssoopoopocl,acbo,ksn,poop,e?ssoo
p,f,n,w,c,l,pfyyfnfwnwecyyyypyoewcl,fwnw,fyy,pyoe,ecyyyy
p,f,m,w,c,d,pxycfmacbweckyccpwnnwcd,acbw,xyc,pwnn,eckycc
p,f,y,w,v,d,pxsnfyfcnbt?sswwpwoewvd,fcnb,xsn,pwoe,t?ssww
e,t,n,w,v,p,exyptnfcbwebsswwpwtpwvp,fcbw,xyp,pwtp,ebssww
p,f,s,w,v,p,pkynfsfcnbt?skpppwoewvp,fcnb,kyn,pwoe,t?skpp
e,f,n,w,n,g,eksgfnfwbge?skwwpwtpwng,fwbg,ksg,pwtp,e?skww
e,f,n,w,s,g,ebsgfnfwbpe?skwwpwtpwsg,fwbp,bsg,pwtp,e?skww
p,f,f,w,v,p,pksefffcnbt?kspwpwoewvp,fcnb,kse,pwoe,t?kspw
e,f,n,b,v,l,exsnfnacboe?ssoopnopbvl,acbo,xsn,pnop,e?ssoo
e,f,n,b,v,l,ebsnfnacboe?ssoopnopbvl,acbo,bsn,pnop,e?ssoo
e,t,n,w,y,p,efsntnfcbwebsswwpwtpwyp,fcbw,fsn,pwtp,ebssww
e,f,n,w,s,g,eksgfnfwbge?sswwpwtpwsg,fwbg,ksg,pwtp,e?ssww
p,f,y,w,v,d,pfsnfyfcnbt?kspppwoewvd,fcnb,fsn,pwoe,t?kspp
p,f,f,w,v,d,pksnfffcnbt?sswppwoewvd,fcnb,ksn,pwoe,t?sswp
p,f,s,w,v,l,pfynfsfcnbt?kspppwoewvl,fcnb,fyn,pwoe,t?kspp
p,f,y,w,v,d,pkyefyfcnbt?kswppwoewvd,fcnb,kye,pwoe,t?kswp
p,f,f,w,v,l,pksnfffcnbt?kspppwoewvl,fcnb,ksn,pwoe,t?kspp
p,f,y,w,v,p,pksefyfcnbt?kswwpwoewvp,fcnb,kse,pwoe,t?ksww
e,f,n,w,n,g,ebswfnfwbwe?kswwpwtpwng,fwbw,bsw,pwtp,e?ksww
p,f,m,w,c,d,pkynfmfcbyeckyccpwnnwcd,fcby,kyn,pwnn,eckycc
p,f,y,w,v,d,pkyefyfcnbt?sswppwoewvd,fcnb,kye,pwoe,t?sswp
e,f,n,y,v,l,eksnfnacboe?ssoopoopyvl,acbo,ksn,poop,e?ssoo
p,f,f,w,v,p,pksefffcnbt?skpwpwoewvp,fcnb,kse,pwoe,t?skpw
e,f,n,w,s,g,ebswfnfwbwe?kkwwpwtpwsg,fwbw,bsw,pwtp,e?kkww
e,f,n,w,s,g,exsgfnfwbpe?kkwwpwtpwsg,fwbp,xsg,pwtp,e?kkww
p,f,s,w,v,l,pksnfsfcnbt?skwwpwoewvl,fcnb,ksn,pwoe,t?skww
p,f,y,w,v,p,pkynfyfcnbt?sspppwoewvp,fcnb,kyn,pwoe,t?sspp
p,f,f,w,v,d,pksnfffcnbt?skwwpwoewvd,fcnb,ksn,pwoe,t?skww
p,f,f,w,v,p,pkyefffcnbt?sspppwoewvp,fcnb,kye,pwoe,t?sspp
p,f,s,w,v,l,pksefsfcnbt?kkwppwoewvl,fcnb,kse,pwoe,t?kkwp
p,f,y,w,v,p,pkynfyfcnbt?skwwpwoewvp,fcnb,kyn,pwoe,t?skww
e,f,n,w,s,g,ebsgfnfwbpe?kkwwpwtpwsg,fwbp,bsg,pwtp,e?kkww
p,f,y,w,v,p,pkyefyfcnbt?skpppwoewvp,fcnb,kye,pwoe,t?skpp
e,f,n,w,s,g,ebfwfnfwbge?skwwpwtpwsg,fwbg,bfw,pwtp,e?skww
p,f,n,w,c,l,pcyyfnfwnyecyyyypyoewcl,fwny,cyy,pyoe,ecyyyy
p,f,s,w,v,p,pxsnfsfcnbt?skwppwoewvp,fcnb,xsn,pwoe,t?skwp
p,f,y,w,v,l,pkyefyfcnbt?kkpppwoewvl,fcnb,kye,pwoe,t?kkpp
e,f,n,w,s,g,exsgfnfwbge?sswwpwtpwsg,fwbg,xsg,pwtp,e?ssww
e,f,n,y,v,l,ebsnfnacbne?ssoopnopyvl,acbn,bsn,pnop,e?ssoo
p,f,y,w,v,l,pkyefyfcnbt?skpppwoewvl,fcnb,kye,pwoe,t?skpp
e,f,n,n,c,l,ebsnfnacboe?ssoopoopncl,acbo,bsn,poop,e?ssoo
p,f,y,w,v,l,pkyefyfcnbt?sspwpwoewvl,fcnb,kye,pwoe,t?sspw
p,f,f,w,v,l,pkyefffcnbt?kkpppwoewvl,fcnb,kye,pwoe,t?kkpp
p,f,y,w,v,p,pksefyfcnbt?sswwpwoewvp,fcnb,kse,pwoe,t?ssww
e,f,n,w,s,g,ebsgfnfwbpe?sswwpwtpwsg,fwbp,bsg,pwtp,e?ssww
e,f,n,n,c,l,eksnfnacbne?ssoopoopncl,acbn,ksn,poop,e?ssoo
e,f,n,n,v,l,ebsnfnacbye?ssoopnopnvl,acby,bsn,pnop,e?ssoo
p,f,f,w,v,d,pxsnfffcnbt?skwppwoewvd,fcnb,xsn,pwoe,t?skwp
e,t,n,w,v,p,exsgtnfcbwebsswwpwtpwvp,fcbw,xsg,pwtp,ebssww
e,f,n,w,s,g,exfgfnfwbwe?kswwpwtpwsg,fwbw,xfg,pwtp,e?ksww
p,f,s,w,v,l,pksnfsfcnbt?kspppwoewvl,fcnb,ksn,pwoe,t?kspp
e,f,n,w,n,g,ekfgfnfwbpe?kswwpwtpwng,fwbp,kfg,pwtp,e?ksww
p,f,f,w,v,p,pksnfffcnbt?kswppwoewvp,fcnb,ksn,pwoe,t?kswp
p,f,y,w,v,d,pkyefyfcnbt?sspppwoewvd,fcnb,kye,pwoe,t?sspp
p,f,s,w,v,d,pkynfsfcnbt?sspwpwoewvd,fcnb,kyn,pwoe,t?sspw
e,t,n,w,y,p,efsptnfcbwebsswwpwtpwyp,fcbw,fsp,pwtp,ebssww
p,f,f,w,v,d,pkynfffcnbt?kswppwoewvd,fcnb,kyn,pwoe,t?kswp
p,f,f,w,v,p,pkyefffcnbt?sspwpwoewvp,fcnb,kye,pwoe,t?sspw
e,f,n,b,c,l,efsnfnacbye?ssoopnopbcl,acby,fsn,pnop,e?ssoo
p,f,f,w,v,l,pkyefffcnbt?kkpwpwoewvl,fcnb,kye,pwoe,t?kkpw
p,f,y,w,v,d,pkynfyfcnbt?kkwwpwoewvd,fcnb,kyn,pwoe,t?kkww
p,f,y,w,v,d,pkynfyfcnbt?kkpppwoewvd,fcnb,kyn,pwoe,t?kkpp
p,f,s,w,v,p,pfynfsfcnbt?skwwpwoewvp,fcnb,fyn,pwoe,t?skww
p,f,f,w,v,p,pksefffcnbt?kkpppwoewvp,fcnb,kse,pwoe,t?kkpp
p,f,s,w,v,l,pkyefsfcnbt?kkpppwoewvl,fcnb,kye,pwoe,t?kkpp
e,f,n,o,c,l,exsnfnacbne?ssoopoopocl,acbn,xsn,poop,e?ssoo
p,f,s,w,v,p,pfsefsfcnbt?kswppwoewvp,fcnb,fse,pwoe,t?kswp
e,f,n,w,s,g,eksgfnfwbpe?sswwpwtpwsg,fwbp,ksg,pwtp,e?ssww
p,f,s,w,v,l,pksefsfcnbt?sspppwoewvl,fcnb,kse,pwoe,t?sspp
p,f,y,w,v,l,pksefyfcnbt?skpwpwoewvl,fcnb,kse,pwoe,t?skpw
e,f,n,o,v,l,efsnfnacbne?ssoopoopovl,acbn,fsn,poop,e?ssoo
p,f,s,w,v,l,pksnfsfcnbt?skpppwoewvl,fcnb,ksn,pwoe,t?skpp
e,f,n,w,s,g,exfgfnfwbpe?skwwpwtpwsg,fwbp,xfg,pwtp,e?skww
e,f,n,o,v,l,eksnfnacbne?ssoopoopovl,acbn,ksn,poop,e?ssoo
p,f,s,w,v,p,pfsefsfcnbt?sspppwoewvp,fcnb,fse,pwoe,t?sspp
p,f,s,w,v,d,pksnfsfcnbt?sswwpwoewvd,fcnb,ksn,pwoe,t?ssww
e,t,n,w,y,p,efyntnfcbwebsswwpwtpwyp,fcbw,fyn,pwtp,ebssww
e,f,n,w,n,g,exfgfnfwbge?skwwpwtpwng,fwbg,xfg,pwtp,e?skww
e,f,n,w,n,g,ekswfnfwbwe?kswwpwtpwng,fwbw,ksw,pwtp,e?ksww
e,f,n,b,c,l,ebsnfnacbne?ssoopnopbcl,acbn,bsn,pnop,e?ssoo
p,f,s,w,v,p,pkyefsfcnbt?kkwwpwoewvp,fcnb,kye,pwoe,t?kkww
p,f,y,w,v,l,pkyefyfcnbt?sswwpwoewvl,fcnb,kye,pwoe,t?ssww
e,f,n,w,y,p,ekynfnfcbwebyynnpwtpwyp,fcbw,kyn,pwtp,ebyynn
e,f,n,w,s,g,exfgfnfwbpe?kkwwpwtpwsg,fwbp,xfg,pwtp,e?kkww
p,f,f,w,v,p,pksnfffcnbt?kkwwpwoewvp,fcnb,ksn,pwoe,t?kkww
p,f,f,w,v,l,pkyefffcnbt?skpppwoewvl,fcnb,kye,pwoe,t?skpp
p,f,f,w,v,d,pkynfffcnbt?skwwpwoewvd,fcnb,kyn,pwoe,t?skww
p,f,f,w,v,l,pfynfffcnbt?skwppwoewvl,fcnb,fyn,pwoe,t?skwp
e,f,n,b,v,l,efsnfnacbye?ssoopnopbvl,acby,fsn,pnop,e?ssoo
p,f,f,w,v,d,pfyefffcnbt?sswppwoewvd,fcnb,fye,pwoe,t?sswp
p,f,s,w,v,p,pksnfsfcnbt?skpppwoewvp,fcnb,ksn,pwoe,t?skpp
p,f,f,w,v,l,pksnfffcnbt?skwppwoewvl,fcnb,ksn,pwoe,t?skwp
e,f,n,y,c,l,ebsnfnacbne?ssoopoopycl,acbn,bsn,poop,e?ssoo
e,f,n,w,n,g,exfgfnfwbge?kswwpwtpwng,fwbg,xfg,pwtp,e?ksww
p,f,s,w,v,p,pksnfsfcnbt?skwwpwoewvp,fcnb,ksn,pwoe,t?skww
p,f,f,w,v,p,pkynfffcnbt?sswwpwoewvp,fcnb,kyn,pwoe,t?ssww
e,f,n,w,s,g,exsgfnfwbwe?sswwpwtpwsg,fwbw,xsg,pwtp,e?ssww
p,f,s,w,v,d,pkynfsfcnbt?kkwwpwoewvd,fcnb,kyn,pwoe,t?kkww
p,f,s,w,v,d,pksefsfcnbt?kswppwoewvd,fcnb,kse,pwoe,t?kswp
p,f,y,w,v,l,pkyefyfcnbt?skwppwoewvl,fcnb,kye,pwoe,t?skwp
e,f,n,o,c,l,ebsnfnacboe?ssoopnopocl,acbo,bsn,pnop,e?ssoo
e,f,n,w,s,g,ebsgfnfwbge?skwwpwtpwsg,fwbg,bsg,pwtp,e?skww
p,f,m,w,c,d,pxyefmacbweckyccpwnnwcd,acbw,xye,pwnn,eckycc
p,f,f,w,v,p,pksnfffcnbt?kspppwoewvp,fcnb,ksn,pwoe,t?kspp
p,f,f,w,v,d,pkyefffcnbt?kspppwoewvd,fcnb,kye,pwoe,t?kspp
p,f,y,w,v,d,pkyefyfcnbt?skwppwoewvd,fcnb,kye,pwoe,t?skwp
p,f,f,w,v,d,pksnfffcnbt?kkwppwoewvd,fcnb,ksn,pwoe,t?kkwp
p,f,s,w,v,l,pkyefsfcnbt?kspppwoewvl,fcnb,kye,pwoe,t?kspp
p,f,s,w,v,d,pksefsfcnbt?sspwpwoewvd,fcnb,kse,pwoe,t?sspw
p,f,y,w,v,p,pxsefyfcnbt?kspwpwoewvp,fcnb,xse,pwoe,t?kspw
p,f,s,w,v,d,pksefsfcnbt?sswppwoewvd,fcnb,kse,pwoe,t?sswp
p,f,y,w,v,d,pksnfyfcnbt?sspwpwoewvd,fcnb,ksn,pwoe,t?sspw
e,f,n,w,s,g,ebfgfnfwbwe?kkwwpwtpwsg,fwbw,bfg,pwtp,e?kkww
p,f,m,w,c,d,pkynfmacbyeckyccpwnnwcd,acby,kyn,pwnn,eckycc
e,t,n,w,v,p,efsntnfcbwebsswwpwtpwvp,fcbw,fsn,pwtp,ebssww
p,f,y,w,v,p,pksnfyfcnbt?kkpppwoewvp,fcnb,ksn,pwoe,t?kkpp
p,f,n,w,c,l,pfyyfnfwnyecyyyypyoewcl,fwny,fyy,pyoe,ecyyyy
p,f,s,w,v,l,pksnfsfcnbt?kswwpwoewvl,fcnb,ksn,pwoe,t?ksww
p,f,m,w,c,d,pfyefmacbyeckyccpwnnwcd,acby,fye,pwnn,eckycc
e,f,n,w,n,g,exfgfnfwbpe?sswwpwtpwng,fwbp,xfg,pwtp,e?ssww
p,f,y,w,v,d,pkynfyfcnbt?skpwpwoewvd,fcnb,kyn,pwoe,t?skpw
p,f,s,w,v,l,pksnfsfcnbt?kswppwoewvl,fcnb,ksn,pwoe,t?kswp
p,f,y,w,v,d,pfynfyfcnbt?sspppwoewvd,fcnb,fyn,pwoe,t?sspp
e,f,n,y,c,l,efsnfnacbne?ssoopoopycl,acbn,fsn,poop,e?ssoo
p,f,s,w,v,d,pkynfsfcnbt?sspppwoewvd,fcnb,kyn,pwoe,t?sspp
p,f,f,w,v,d,pfynfffcnbt?kkpwpwoewvd,fcnb,fyn,pwoe,t?kkpw
p,f,s,w,v,p,pksnfsfcnbt?kkwwpwoewvp,fcnb,ksn,pwoe,t?kkww
p,f,s,w,v,l,pfyefsfcnbt?skpwpwoewvl,fcnb,fye,pwoe,t?skpw
p,f,s,w,v,p,pksnfsfcnbt?kkwppwoewvp,fcnb,ksn,pwoe,t?kkwp
p,f,s,w,v,d,pxyefsfcnbt?sspppwoewvd,fcnb,xye,pwoe,t?sspp
p,f,y,w,v,p,pkynfyfcnbt?skpppwoewvp,fcnb,kyn,pwoe,t?skpp
e,f,n,w,s,g,exswfnfwbpe?kswwpwtpwsg,fwbp,xsw,pwtp,e?ksww
e,f,n,w,s,g,exsgfnfwbge?skwwpwtpwsg,fwbg,xsg,pwtp,e?skww
e,f,n,w,s,g,exfwfnfwbwe?kkwwpwtpwsg,fwbw,xfw,pwtp,e?kkww
p,f,s,w,v,d,pksnfsfcnbt?kspwpwoewvd,fcnb,ksn,pwoe,t?kspw
p,f,f,w,v,d,pksefffcnbt?kkwppwoewvd,fcnb,kse,pwoe,t?kkwp
p,f,y,w,v,p,pkyefyfcnbt?skpwpwoewvp,fcnb,kye,pwoe,t?skpw
p,f,f,w,v,d,pksefffcnbt?sspppwoewvd,fcnb,kse,pwoe,t?sspp
p,f,y,w,v,p,pksnfyfcnbt?kspppwoewvp,fcnb,ksn,pwoe,t?kspp
p,f,f,w,v,l,pkynfffcnbt?kkwppwoewvl,fcnb,kyn,pwoe,t?kkwp
p,f,y,w,v,p,pkyefyfcnbt?sswwpwoewvp,fcnb,kye,pwoe,t?ssww
p,f,y,w,v,d,pksnfyfcnbt?skwwpwoewvd,fcnb,ksn,pwoe,t?skww
p,f,s,w,v,d,pksefsfcnbt?skwwpwoewvd,fcnb,kse,pwoe,t?skww
e,f,n,o,c,l,efsnfnacboe?ssoopnopocl,acbo,fsn,pnop,e?ssoo
p,f,s,w,v,d,pfsnfsfcnbt?sswwpwoewvd,fcnb,fsn,pwoe,t?ssww
